user_id,transaction_date,region,product_category,sale_amount,price,status,city,age,subscription,email,username,raw_timestamp,store_id
U1064,2024-01-23,East,Groceries,3241.13,692.16,Pending,Bangalore,57,Free,u1064@yahoo.com,user_1064,2024-01-23 09:10:50,S009
U1233,2025-01-16,West,Toys,621.53,1337.36,Pending,Mumbai,64,Free,u1233@yahoo.com,user_1233,2025-01-16 16:37:08,S001
U1357,2025-02-20,West,Electronics,4906.88,1608.6,Inactive,Chennai,59,Basic,u1357@gmail.com,user_1357,2025-02-20 14:01:42,S014
U1240,2024-11-23,North,Electronics,4792.55,1721.29,Inactive,Pune,52,Basic,u1240@company.com,user_1240,2024-11-23 03:51:52,S020
U1628,2024-09-06,West,Toys,4434.02,1594.45,Active,Delhi,49,Standard,,user_1628,2024-09-06 11:32:51,S017
U1395,2024-06-04,South,Electronics,674.92,670.67,Active,Hyderabad,43,Premium,u1395@company.com,,2024-06-04 04:26:55,S021
U1781,2024-08-19,North,Groceries,3254.01,259.47,,Bangalore,41,Premium,u1781@gmail.com,user_1781,2024-08-19 00:38:04,S014
U1460,2024-01-31,North,Furniture,2908.67,1887.27,Active,Bangalore,57,Standard,u1460@company.com,user_1460,2024-01-31 12:48:49,S023
U1830,2024-09-27,North,Office Supplies,4585.43,1111.57,Pending,Delhi,17,Standard,u1830@yahoo.com,,2024-09-27 18:09:08,S012
U1410,2024-09-14,South,Clothing,282.0,26.76,Pending,Hyderabad,23,Free,u1410@outlook.com,user_1410,2024-09-14 02:31:23,S002
U1698,2024-12-16,North,Toys,2290.95,1966.21,Pending,Mumbai,53,Standard,,user_1698,2024-12-16 20:59:00,S020
U1067,2024-01-16,South,Furniture,2996.72,1285.43,Inactive,Jaipur,36,Premium,u1067@yahoo.com,user_1067,2024-01-16 02:44:14,S004
U1027,2025-02-19,North,Office Supplies,2064.67,651.02,,Mumbai,33,Premium,u1027@company.com,user_1027,2025-02-19 16:25:29,S020
U1861,2025-01-16,North,Toys,2562.12,1515.55,Active,Delhi,51,Premium,u1861@yahoo.com,user_1861,2025-01-16 18:36:45,S021
U1851,2025-06-19,East,Office Supplies,3532.01,88.42,,Jaipur,59,Free,u1851@gmail.com,,2025-06-19 02:58:07,S019
U1305,2025-01-22,West,Furniture,2931.1,444.16,Active,Delhi,62,Standard,u1305@company.com,user_1305,2025-01-22 04:36:05,S007
U1017,2024-07-07,East,Furniture,357.24,1898.31,Active,Delhi,44,Premium,u1017@company.com,,2024-07-07 23:04:21,S022
U1684,2024-03-28,North,Electronics,4769.35,1574.96,Active,Delhi,45,Premium,u1684@outlook.com,user_1684,2024-03-28 00:22:50,S003
U1283,2024-04-03,West,Groceries,3306.23,1598.69,Pending,Mumbai,31,Basic,u1283@company.com,user_1283,2024-04-03 14:35:43,S003
U1343,2024-04-26,East,Clothing,2170.5,1193.83,,Delhi,57,Free,u1343@gmail.com,user_1343,2024-04-26 03:05:41,S001
U1462,2024-10-01,East,Groceries,4899.46,788.96,Active,Bangalore,17,Premium,u1462@company.com,user_1462,2024-10-01 23:01:47,S015
U1083,2024-08-17,West,Office Supplies,1574.34,622.56,Inactive,Kolkata,41,Standard,u1083@yahoo.com,user_1083,2024-08-17 08:37:38,S001
U1223,2024-07-20,South,Clothing,1830.3,289.55,Pending,Surat,53,Premium,u1223@company.com,user_1223,2024-07-20 10:35:07,S015
U1704,2025-06-21,East,Electronics,2088.38,377.81,Inactive,Delhi,34,Premium,u1704@gmail.com,user_1704,2025-06-21 09:18:17,S006
U1429,2024-01-26,East,Office Supplies,1938.21,307.27,Pending,Mumbai,65,Basic,u1429@yahoo.com,user_1429,2024-01-26 00:25:30,S005
U1828,2024-07-15,West,Groceries,170.0,201.45,Active,Pune,15,Standard,u1828@gmail.com,user_1828,2024-07-15 21:46:58,S024
U1426,2025-02-28,East,Electronics,1226.52,1625.61,Pending,Mumbai,64,Standard,u1426@outlook.com,user_1426,2025-02-28 05:10:57,S012
U1459,2024-06-22,West,Furniture,3906.23,,Pending,Pune,30,Free,u1459@company.com,user_1459,2024-06-22 02:36:23,S007
U1890,2025-05-10,West,Toys,3068.3,1709.19,Pending,Bangalore,58,Standard,u1890@outlook.com,user_1890,2025-05-10 12:00:18,S006
U1051,2025-04-02,South,Toys,2363.43,84.33,Pending,Bangalore,49,Premium,u1051@outlook.com,user_1051,2025-04-02 10:15:42,S023
U1780,2024-02-19,West,Electronics,3149.59,42.4,Inactive,Delhi,15,Free,u1780@yahoo.com,user_1780,2024-02-19 09:10:55,S009
U1588,2025-06-03,South,Toys,2300.73,1920.24,,Delhi,18,Standard,u1588@gmail.com,user_1588,2025-06-03 14:32:23,S025
U1091,2024-07-13,West,Toys,2284.78,227.22,,Bangalore,62,Free,u1091@company.com,user_1091,2024-07-13 05:07:01,S009
U1462,2025-02-18,West,Furniture,3069.72,903.23,Inactive,Lucknow,33,Basic,u1462@yahoo.com,user_1462,2025-02-18 22:19:02,S012
U1764,2025-02-27,West,Electronics,4984.58,376.93,,Delhi,19,Premium,u1764@gmail.com,user_1764,2025-02-27 14:29:56,S025
U1521,2024-12-14,West,Toys,1107.21,1049.66,Active,Delhi,56,Basic,u1521@company.com,user_1521,2024-12-14 16:03:12,S002
U1547,2025-05-30,South,Furniture,4871.25,,,Kolkata,36,Standard,u1547@gmail.com,,2025-05-30 17:06:32,S001
U1760,2024-05-18,North,Electronics,1681.06,1301.44,Active,Bangalore,29,Standard,u1760@gmail.com,user_1760,2024-05-18 15:27:27,S020
U1476,2025-06-08,North,Clothing,2283.2,741.35,,Delhi,39,Premium,u1476@yahoo.com,user_1476,2025-06-08 02:22:57,S003
U1005,2025-02-27,East,Groceries,2123.09,1858.33,Active,Mumbai,58,Premium,u1005@yahoo.com,user_1005,2025-02-27 13:45:31,S006
U1518,2024-12-15,West,Clothing,4120.54,1921.97,,Chennai,42,Basic,u1518@outlook.com,user_1518,2024-12-15 17:49:30,S015
U1572,2024-01-26,East,Clothing,2813.64,1338.59,Active,Mumbai,57,Free,u1572@yahoo.com,user_1572,2024-01-26 12:38:36,S001
U1875,2024-07-04,West,Groceries,89.18,1864.42,Pending,Delhi,16,Standard,u1875@company.com,user_1875,2024-07-04 09:34:18,S022
U1627,2024-06-28,South,Furniture,938.91,869.83,,Jaipur,26,Premium,u1627@gmail.com,user_1627,2024-06-28 05:17:56,S021
U1432,2024-03-17,North,Office Supplies,1939.82,806.12,Active,Lucknow,58,Free,u1432@yahoo.com,user_1432,2024-03-17 02:40:46,S009
U1338,2024-11-28,South,Clothing,199.81,709.37,,Hyderabad,33,Standard,u1338@yahoo.com,user_1338,2024-11-28 12:52:45,S004
U1784,2025-01-22,South,Electronics,1748.42,362.41,Active,Delhi,31,Standard,u1784@company.com,user_1784,2025-01-22 03:39:44,S015
U1348,2024-08-30,West,Electronics,4036.81,1078.41,Inactive,Mumbai,59,Standard,u1348@gmail.com,user_1348,2024-08-30 15:52:13,S014
U1050,2025-05-11,South,Groceries,1367.56,356.65,Pending,Delhi,28,Standard,u1050@gmail.com,user_1050,2025-05-11 14:51:00,S003
U1715,2025-05-05,East,Toys,709.64,1722.62,Pending,Delhi,26,Basic,u1715@yahoo.com,user_1715,2025-05-05 14:24:39,S019
U1065,2025-06-21,East,Furniture,3512.41,73.85,Pending,Delhi,42,Premium,u1065@outlook.com,user_1065,2025-06-21 00:48:04,S004
U1168,2025-01-12,South,Electronics,1233.85,451.03,Inactive,Bangalore,36,Standard,u1168@yahoo.com,user_1168,2025-01-12 10:40:34,S005
U1399,2025-02-17,East,Toys,1840.05,525.39,Active,Bangalore,57,Premium,u1399@outlook.com,user_1399,2025-02-17 07:00:52,S013
U1655,2024-09-16,North,Clothing,4389.71,57.81,Pending,Jaipur,32,Premium,u1655@yahoo.com,user_1655,2024-09-16 19:23:48,S003
U1192,2025-02-19,South,Furniture,2293.31,885.33,Pending,Chennai,47,Standard,u1192@yahoo.com,user_1192,2025-02-19 15:49:35,S015
U1558,2025-03-21,West,Toys,2174.87,1100.43,Pending,Jaipur,49,Basic,u1558@yahoo.com,user_1558,2025-03-21 07:24:58,S021
U1409,2025-01-27,East,Toys,3089.84,1426.91,Pending,Delhi,53,Standard,,user_1409,2025-01-27 02:17:45,S006
U1709,2024-01-16,North,Electronics,4715.92,,Pending,Bangalore,41,Free,u1709@company.com,user_1709,2024-01-16 08:09:27,S005
U1870,2024-05-28,North,Electronics,848.94,425.25,Inactive,Bangalore,21,Free,u1870@outlook.com,user_1870,2024-05-28 21:17:02,S009
U1233,2024-12-22,East,Clothing,1382.21,925.88,,Bangalore,42,Premium,u1233@yahoo.com,,2024-12-22 14:35:41,S002
U1139,2024-12-17,South,Furniture,1029.86,1462.07,Active,Delhi,27,Free,u1139@yahoo.com,user_1139,2024-12-17 21:11:29,S021
U1836,2024-12-27,South,Groceries,276.44,80.02,,Delhi,40,Basic,u1836@yahoo.com,user_1836,2024-12-27 00:30:09,S023
U1447,2024-02-02,North,Groceries,2485.45,1272.4,Active,Bangalore,50,Premium,u1447@gmail.com,user_1447,2024-02-02 14:39:41,S007
U1446,2025-03-12,East,Furniture,3404.83,849.33,,Mumbai,36,Standard,u1446@outlook.com,user_1446,2025-03-12 05:49:28,S014
U1322,2024-07-09,South,Electronics,3750.28,,Pending,Mumbai,65,Free,,user_1322,2024-07-09 06:02:02,S015
U1278,2025-03-04,South,Groceries,4185.19,992.58,Inactive,Chennai,29,Free,u1278@gmail.com,user_1278,2025-03-04 22:20:08,S017
U1679,2024-04-08,North,Groceries,1351.17,858.76,Active,Ahmedabad,23,Premium,u1679@company.com,user_1679,2024-04-08 03:35:45,S010
U1249,2024-06-02,West,Groceries,4970.01,1126.47,Pending,Delhi,20,Premium,u1249@yahoo.com,user_1249,2024-06-02 08:40:40,S012
U1650,2024-11-21,North,Clothing,3492.05,233.02,Inactive,Mumbai,37,Premium,u1650@outlook.com,user_1650,2024-11-21 23:53:36,S024
U1445,2024-01-10,South,Toys,1524.41,1724.69,Active,Delhi,55,Free,u1445@company.com,user_1445,2024-01-10 09:04:48,S015
U1203,2024-03-20,East,Office Supplies,3337.11,1471.37,Pending,Mumbai,44,Basic,u1203@outlook.com,user_1203,2024-03-20 21:26:16,S017
U1566,2024-03-03,South,Groceries,2122.23,1735.12,,Bangalore,30,Free,u1566@company.com,user_1566,2024-03-03 22:02:32,S019
U1144,2025-02-21,North,Groceries,1190.78,1266.96,,Mumbai,33,Free,u1144@company.com,user_1144,2025-02-21 12:55:27,S024
U1775,2025-05-20,East,Office Supplies,1588.54,265.24,Pending,Mumbai,22,Premium,u1775@yahoo.com,user_1775,2025-05-20 10:02:15,S009
U1309,2025-06-17,South,Groceries,556.44,1328.09,Pending,Bangalore,53,Standard,u1309@gmail.com,user_1309,2025-06-17 10:17:40,S011
U1396,2025-02-21,South,Toys,2398.32,374.15,Pending,Delhi,60,Free,u1396@company.com,user_1396,2025-02-21 08:25:12,S008
U1690,2024-03-31,North,Groceries,3868.36,1399.17,Active,Bangalore,61,Standard,u1690@company.com,user_1690,2024-03-31 09:48:31,S011
U1821,2025-06-05,South,Office Supplies,1999.87,1971.64,Inactive,Kolkata,64,Basic,u1821@yahoo.com,user_1821,2025-06-05 06:21:49,S016
U1850,2024-04-14,East,Toys,1610.88,1913.26,Inactive,Jaipur,61,Free,u1850@yahoo.com,user_1850,2024-04-14 01:14:16,S003
U1385,2024-03-01,North,Furniture,4148.03,1467.99,Inactive,Chennai,18,Basic,u1385@company.com,user_1385,2024-03-01 21:58:54,S006
U1550,2024-10-25,West,Toys,3646.36,1818.39,,Indore,50,Premium,u1550@gmail.com,user_1550,2024-10-25 16:49:49,S011
U1227,2024-11-01,East,Office Supplies,1293.12,666.65,Active,Mumbai,21,Standard,u1227@yahoo.com,user_1227,2024-11-01 02:00:33,S018
U1713,2024-02-18,West,Clothing,3467.22,1200.43,Active,Kolkata,64,Basic,u1713@outlook.com,user_1713,2024-02-18 06:05:01,S014
U1389,2024-09-17,South,Toys,2910.75,1621.61,Active,Bangalore,51,Free,u1389@yahoo.com,user_1389,2024-09-17 07:43:02,S007
U1646,2024-03-25,South,Electronics,1536.79,1781.28,Pending,Jaipur,50,Basic,u1646@yahoo.com,user_1646,2024-03-25 04:47:54,S022
U1166,2024-10-05,East,Groceries,4566.69,563.09,Inactive,Pune,59,Basic,u1166@gmail.com,user_1166,2024-10-05 17:07:26,S016
U1350,2024-03-23,North,Toys,3795.16,1598.39,Active,Bangalore,35,Premium,u1350@outlook.com,user_1350,2024-03-23 11:20:48,S022
U1359,2025-02-13,East,Furniture,1416.51,,,Jaipur,41,Free,u1359@outlook.com,user_1359,2025-02-13 09:30:29,S003
U1276,2024-09-30,West,Office Supplies,3289.0,1548.57,Inactive,Kolkata,52,Basic,u1276@yahoo.com,user_1276,2024-09-30 00:43:00,S003
U1766,2025-04-14,North,Furniture,2096.35,289.99,Pending,Mumbai,64,Premium,u1766@gmail.com,user_1766,2025-04-14 11:19:41,S008
U1127,2024-07-31,West,Furniture,4316.92,20.59,,Pune,22,Premium,u1127@yahoo.com,user_1127,2024-07-31 02:35:16,S025
U1727,2024-06-16,North,Furniture,4823.61,969.5,Pending,Hyderabad,21,Premium,,user_1727,2024-06-16 06:41:10,S003
U1563,2025-01-04,East,Groceries,2385.89,815.48,Active,Delhi,26,Free,u1563@company.com,user_1563,2025-01-04 10:36:54,S003
U1781,2024-06-12,South,Groceries,2360.73,999.77,Active,Lucknow,47,Free,u1781@yahoo.com,user_1781,2024-06-12 01:03:18,S016
U1676,2024-08-08,South,Clothing,902.07,895.7,Pending,Delhi,28,Premium,u1676@outlook.com,user_1676,2024-08-08 17:29:59,S003
U1423,2024-03-29,South,Furniture,1889.34,612.23,Pending,Mumbai,38,Premium,u1423@gmail.com,user_1423,2024-03-29 00:51:30,S017
U1210,2025-06-21,West,Furniture,4799.45,803.2,Inactive,Delhi,40,Premium,u1210@gmail.com,user_1210,2025-06-21 10:47:05,S018
U1655,2024-05-26,South,Clothing,827.41,1076.78,Inactive,Bangalore,50,Standard,u1655@outlook.com,user_1655,2024-05-26 05:11:37,S022
U1260,2025-02-02,East,Toys,655.54,1148.88,Pending,Chennai,55,Free,u1260@gmail.com,user_1260,2025-02-02 14:00:21,S001
U1391,2025-01-24,West,Electronics,341.42,1682.0,Inactive,Mumbai,31,Basic,u1391@gmail.com,user_1391,2025-01-24 04:26:52,S017
U1381,2025-01-27,West,Office Supplies,355.47,1796.5,Pending,Lucknow,56,Basic,u1381@gmail.com,user_1381,2025-01-27 01:50:30,S009
U1713,2025-01-19,North,Office Supplies,4025.57,1570.4,,Chennai,23,Standard,u1713@yahoo.com,user_1713,2025-01-19 08:05:58,S015
U1452,2024-04-19,South,Electronics,4963.87,57.02,Active,Delhi,33,Premium,u1452@outlook.com,user_1452,2024-04-19 18:27:28,S009
U1073,2025-01-01,South,Office Supplies,4439.27,886.79,,Delhi,61,Premium,u1073@gmail.com,user_1073,2025-01-01 06:22:47,S017
U1629,2024-08-04,North,Office Supplies,4765.33,207.69,,Kolkata,42,Free,u1629@outlook.com,user_1629,2024-08-04 04:47:00,S018
U1621,2024-02-02,West,Office Supplies,4969.01,1231.87,Active,Mumbai,62,Standard,u1621@yahoo.com,user_1621,2024-02-02 17:01:33,S017
U1062,2025-04-20,East,Furniture,324.14,56.83,Active,Mumbai,30,Basic,u1062@gmail.com,user_1062,2025-04-20 23:58:11,S007
U1510,2025-06-15,South,Furniture,1643.02,1392.07,,Bangalore,52,Free,u1510@gmail.com,user_1510,2025-06-15 06:28:55,S008
U1577,2024-02-26,South,Groceries,3513.4,951.23,,Bangalore,44,Free,u1577@gmail.com,user_1577,2024-02-26 05:47:13,S010
U1781,2024-06-05,North,Office Supplies,1721.87,1047.2,Inactive,Surat,65,Free,u1781@company.com,user_1781,2024-06-05 09:06:06,S014
U1159,2024-03-09,North,Electronics,1805.04,185.6,,Delhi,34,Free,u1159@yahoo.com,user_1159,2024-03-09 18:53:05,S009
U1850,2025-03-03,South,Electronics,2050.78,75.63,Active,Hyderabad,53,Premium,u1850@yahoo.com,user_1850,2025-03-03 06:16:32,S024
U1143,2024-11-05,South,Furniture,754.46,1808.29,Pending,Bangalore,44,Free,u1143@yahoo.com,user_1143,2024-11-05 13:03:15,S005
U1447,2024-02-29,East,Furniture,505.35,,,Kolkata,65,Premium,u1447@gmail.com,user_1447,2024-02-29 07:52:03,S003
U1645,2025-02-14,West,Clothing,4946.68,756.9,Pending,Bangalore,15,Basic,u1645@company.com,user_1645,2025-02-14 14:24:05,S004
U1892,2025-03-16,North,Groceries,206.79,,Pending,Delhi,18,Standard,u1892@gmail.com,user_1892,2025-03-16 17:17:25,S015
U1065,2024-05-27,South,Groceries,2642.3,1761.43,Pending,Mumbai,58,Standard,u1065@outlook.com,user_1065,2024-05-27 08:05:53,S013
U1864,2024-05-13,North,Electronics,4902.67,489.03,Pending,Hyderabad,46,Free,u1864@company.com,user_1864,2024-05-13 09:32:50,S003
U1360,2025-03-06,North,Clothing,3491.29,1286.33,Inactive,Bangalore,65,Basic,,user_1360,2025-03-06 09:20:36,S003
U1093,2024-12-12,West,Electronics,1809.81,1077.34,Active,Mumbai,29,Standard,u1093@outlook.com,user_1093,2024-12-12 14:46:12,S001
U1878,2024-12-23,South,Electronics,4222.11,1184.36,Inactive,Lucknow,56,Free,u1878@yahoo.com,user_1878,2024-12-23 17:30:02,S020
U1816,2024-03-02,East,Furniture,1267.24,787.68,,Mumbai,55,Free,u1816@yahoo.com,user_1816,2024-03-02 04:09:12,S022
U1351,2024-10-19,North,Electronics,2700.66,1149.65,Pending,Bangalore,36,Basic,u1351@yahoo.com,user_1351,2024-10-19 11:36:24,S013
U1841,2024-12-29,East,Furniture,3876.31,371.36,Active,Bangalore,17,Basic,u1841@gmail.com,user_1841,2024-12-29 10:59:14,S022
U1210,2024-06-11,West,Furniture,1398.53,1188.94,,Mumbai,46,Premium,u1210@company.com,user_1210,2024-06-11 11:03:52,S023
U1788,2024-08-01,North,Electronics,1008.91,1373.64,,Bangalore,25,Premium,,user_1788,2024-08-01 06:27:16,S011
U1656,2024-08-21,South,Toys,1173.72,1533.36,Inactive,Kolkata,24,Premium,u1656@yahoo.com,user_1656,2024-08-21 01:24:21,S020
U1267,2024-09-08,South,Office Supplies,3201.51,1450.56,Pending,Bangalore,40,Free,u1267@yahoo.com,user_1267,2024-09-08 08:32:14,S011
U1093,2024-02-20,South,Electronics,2581.68,1000.69,Active,Kolkata,25,Basic,u1093@gmail.com,,2024-02-20 03:09:25,S004
U1067,2024-06-01,North,Electronics,1728.8,1073.2,Inactive,Bangalore,39,Basic,u1067@outlook.com,user_1067,2024-06-01 10:45:02,S009
U1788,2024-02-05,West,Office Supplies,752.1,1865.17,Inactive,Mumbai,55,Premium,u1788@company.com,user_1788,2024-02-05 03:05:46,S008
U1834,2024-09-21,North,Clothing,3640.76,617.87,Inactive,Jaipur,43,Free,u1834@outlook.com,user_1834,2024-09-21 00:06:39,S003
U1356,2024-10-31,West,Groceries,3569.37,1579.73,Active,Mumbai,30,Basic,u1356@gmail.com,,2024-10-31 10:06:15,S008
U1578,2025-05-30,South,Groceries,3678.58,1060.24,Active,Bangalore,57,Free,u1578@yahoo.com,user_1578,2025-05-30 09:58:15,S011
U1086,2025-03-24,East,Furniture,226.71,,Inactive,Bangalore,19,Standard,u1086@company.com,user_1086,2025-03-24 00:02:21,S002
U1305,2024-12-04,North,Office Supplies,3739.38,522.22,Active,Pune,34,Premium,u1305@yahoo.com,user_1305,2024-12-04 07:53:45,S009
U1459,2025-03-04,East,Groceries,4147.71,1852.18,Inactive,Kolkata,41,Basic,u1459@outlook.com,user_1459,2025-03-04 03:05:26,S014
U1547,2025-01-23,West,Groceries,2436.76,760.68,Inactive,Delhi,42,Basic,u1547@gmail.com,user_1547,2025-01-23 11:22:12,S011
U1715,2025-02-09,South,Office Supplies,4655.03,631.58,Active,Delhi,52,Standard,u1715@gmail.com,user_1715,2025-02-09 19:08:46,S020
U1442,2024-08-13,North,Groceries,3286.61,291.9,Pending,Mumbai,24,Premium,u1442@outlook.com,user_1442,2024-08-13 20:28:58,S014
U1869,2025-01-14,East,Office Supplies,4396.88,1898.45,,Delhi,35,Basic,u1869@company.com,user_1869,2025-01-14 20:56:49,S019
U1498,2024-03-17,North,Clothing,3971.44,76.43,Inactive,Chennai,35,Standard,u1498@company.com,user_1498,2024-03-17 01:58:09,S002
U1102,2024-07-10,North,Office Supplies,855.59,1506.57,,Pune,44,Free,u1102@company.com,user_1102,2024-07-10 08:46:23,S020
U1326,2024-12-05,North,Office Supplies,4579.08,1188.79,Pending,Chennai,16,Standard,u1326@gmail.com,user_1326,2024-12-05 19:27:36,S021
U1508,2024-12-24,West,Furniture,2124.27,1525.97,Inactive,Ahmedabad,24,Standard,u1508@gmail.com,user_1508,2024-12-24 16:30:12,S007
U1684,2024-01-03,North,Office Supplies,2279.66,834.0,Pending,Pune,39,Free,u1684@company.com,user_1684,2024-01-03 02:01:12,S004
U1626,2025-06-21,West,Groceries,591.12,1756.76,Inactive,Bangalore,40,Premium,u1626@gmail.com,user_1626,2025-06-21 14:25:56,S010
U1117,2025-03-06,West,Furniture,4600.72,338.54,Inactive,Delhi,49,Basic,u1117@company.com,user_1117,2025-03-06 18:53:40,S007
U1383,2024-11-10,East,Clothing,749.59,1307.95,Pending,Jaipur,64,Free,,user_1383,2024-11-10 17:56:10,S022
U1235,2024-04-12,South,Clothing,1417.04,983.08,,Bangalore,49,Premium,u1235@outlook.com,user_1235,2024-04-12 04:37:01,S024
U1324,2025-02-20,West,Office Supplies,4338.9,1881.59,,Kolkata,36,Free,u1324@gmail.com,user_1324,2025-02-20 22:16:32,S003
U1076,2024-09-27,North,Toys,3083.12,547.12,Inactive,Lucknow,52,Free,u1076@outlook.com,user_1076,2024-09-27 18:56:54,S014
U1340,2024-08-30,West,Office Supplies,2521.14,1255.58,Inactive,Ahmedabad,34,Free,u1340@outlook.com,user_1340,2024-08-30 17:26:05,S016
U1739,2024-12-09,East,Office Supplies,4836.92,1132.99,Pending,Delhi,61,Free,u1739@gmail.com,user_1739,2024-12-09 08:08:05,S006
U1891,2024-10-18,West,Furniture,1537.57,,,Delhi,55,Free,u1891@company.com,user_1891,2024-10-18 21:24:19,S006
U1899,2024-03-21,West,Toys,2455.65,,Inactive,Mumbai,45,Basic,u1899@company.com,user_1899,2024-03-21 17:48:46,S023
U1605,2024-04-10,East,Clothing,4696.86,1199.92,Pending,Mumbai,41,Standard,u1605@gmail.com,,2024-04-10 03:58:44,S024
U1875,2024-07-12,North,Clothing,1878.68,,Active,Hyderabad,41,Standard,u1875@yahoo.com,user_1875,2024-07-12 09:53:21,S011
U1029,2024-01-11,South,Furniture,1233.8,1880.63,Pending,Ahmedabad,41,Standard,,user_1029,2024-01-11 20:35:38,S011
U1124,2024-04-17,East,Electronics,511.56,1955.42,Inactive,Mumbai,20,Standard,u1124@company.com,user_1124,2024-04-17 03:32:50,S004
U1754,2024-10-24,West,Clothing,2028.42,1451.98,,Mumbai,18,Premium,u1754@outlook.com,user_1754,2024-10-24 08:57:41,S014
U1121,2025-03-05,South,Electronics,2530.38,1118.79,Pending,Ahmedabad,41,Free,u1121@gmail.com,user_1121,2025-03-05 22:25:59,S005
U1246,2024-07-09,West,Electronics,2990.3,597.58,,Pune,58,Basic,u1246@outlook.com,user_1246,2024-07-09 15:43:00,S016
U1107,2024-11-26,South,Furniture,892.45,1805.53,Pending,Pune,49,Premium,u1107@gmail.com,user_1107,2024-11-26 01:07:03,S010
U1199,2024-05-07,East,Clothing,461.57,1379.88,Inactive,Pune,48,Basic,u1199@gmail.com,user_1199,2024-05-07 16:34:56,S006
U1086,2025-03-24,East,Furniture,226.71,,Inactive,Bangalore,19,Standard,u1086@company.com,user_1086,2025-03-24 00:02:21,S002
U1650,2024-09-26,East,Furniture,2814.46,1300.09,,Kolkata,64,Basic,u1650@gmail.com,user_1650,2024-09-26 19:34:47,S008
U1147,2024-03-14,North,Furniture,3791.21,426.4,Active,Ahmedabad,27,Premium,,user_1147,2024-03-14 06:11:52,S025
U1383,2024-06-30,South,Toys,4237.57,1019.58,,Mumbai,17,Premium,u1383@outlook.com,user_1383,2024-06-30 03:22:43,S006
U1814,2024-01-23,South,Electronics,2458.26,428.49,,Delhi,35,Free,u1814@yahoo.com,user_1814,2024-01-23 05:42:36,S021
U1879,2024-11-16,North,Toys,2297.41,1013.98,Inactive,Mumbai,38,Free,u1879@yahoo.com,user_1879,2024-11-16 06:04:17,S014
U1640,2024-09-20,South,Electronics,4723.48,458.91,Pending,Jaipur,57,Basic,u1640@company.com,user_1640,2024-09-20 21:39:55,S021
U1897,2025-05-11,North,Groceries,1690.69,1141.77,Pending,Delhi,40,Basic,,user_1897,2025-05-11 09:38:12,S025
U1603,2024-05-20,South,Office Supplies,500.39,691.4,Active,Delhi,32,Standard,u1603@yahoo.com,user_1603,2024-05-20 10:58:15,S019
U1665,2024-10-12,East,Electronics,178.27,1040.31,Active,Delhi,31,Free,u1665@outlook.com,user_1665,2024-10-12 15:12:07,S005
U1604,2025-06-14,East,Electronics,2513.37,1994.71,Pending,Lucknow,57,Free,u1604@gmail.com,user_1604,2025-06-14 02:21:15,S012
U1308,2024-10-27,East,Furniture,1834.7,800.65,Inactive,Delhi,28,Standard,u1308@yahoo.com,user_1308,2024-10-27 21:46:01,S019
U1288,2024-08-15,West,Electronics,1038.48,299.07,,Delhi,21,Standard,u1288@outlook.com,user_1288,2024-08-15 10:10:51,S013
U1551,2025-04-12,West,Office Supplies,1696.4,1257.82,Active,Bangalore,41,Free,u1551@yahoo.com,user_1551,2025-04-12 18:14:28,S009
U1884,2024-11-13,East,Toys,3696.34,1383.66,,Pune,39,Standard,u1884@yahoo.com,user_1884,2024-11-13 15:16:38,S001
U1472,2025-05-21,South,Clothing,2732.79,1153.44,,Bangalore,60,Basic,u1472@yahoo.com,user_1472,2025-05-21 18:12:31,S024
U1319,2024-07-16,West,Electronics,193.14,912.58,Pending,Kolkata,30,Basic,u1319@gmail.com,user_1319,2024-07-16 08:27:22,S020
U1824,2024-01-16,East,Office Supplies,2758.32,1565.08,Active,Bangalore,44,Standard,u1824@outlook.com,user_1824,2024-01-16 08:36:23,S012
U1493,2025-01-16,East,Toys,2033.87,1711.39,Pending,Bangalore,24,Free,u1493@gmail.com,user_1493,2025-01-16 04:44:01,S020
U1804,2025-01-02,East,Toys,2730.36,648.07,,Chennai,45,Basic,u1804@yahoo.com,,2025-01-02 16:17:25,S016
U1309,2024-02-23,South,Clothing,4323.13,,,Chennai,26,Standard,u1309@gmail.com,,2024-02-23 06:44:02,S012
U1177,2024-07-24,South,Furniture,1483.33,1574.11,Pending,Mumbai,60,Premium,u1177@gmail.com,user_1177,2024-07-24 21:10:22,S016
U1782,2024-03-03,North,Office Supplies,2432.14,1676.65,Active,Delhi,43,Basic,u1782@yahoo.com,,2024-03-03 02:55:46,S020
U1460,2024-07-24,North,Clothing,4819.37,965.9,,Jaipur,16,Basic,u1460@company.com,user_1460,2024-07-24 17:32:41,S005
U1573,2024-12-01,North,Electronics,339.13,1307.38,Inactive,Mumbai,31,Free,u1573@yahoo.com,user_1573,2024-12-01 02:24:59,S018
U1828,2024-10-04,North,Furniture,3126.4,853.41,,Bangalore,47,Free,u1828@company.com,user_1828,2024-10-04 10:18:17,S011
U1575,2024-04-18,North,Furniture,2359.04,503.36,Active,Mumbai,39,Free,u1575@yahoo.com,user_1575,2024-04-18 18:46:20,S007
U1381,2024-05-05,West,Furniture,1393.35,1899.89,Pending,Mumbai,53,Premium,u1381@outlook.com,user_1381,2024-05-05 13:35:57,S013
